railway,station,x,y,tokyo
秋田内陸線,萱草,49473,439499,477478
秋田内陸線,奥阿仁,56011,434266,473094
秋田内陸線,阿仁合,48489,444105,481941
秋田内陸線,上桧木内,64141,424007,464087
秋田内陸線,合川,42319,461968,499057
秋田内陸線,羽後長戸呂,62757,413968,453954
秋田内陸線,大野台,43195,464817,501978
秋田内陸線,松葉,64876,415808,456097
秋田内陸線,岩野目,51063,435360,473557
秋田内陸線,小渕,48463,447842,485651
秋田内陸線,阿仁マタギ,58339,435231,474362
秋田内陸線,角館,63375,398883,439146
江ノ島線,相模大野,-35860,-51827,34340
江ノ島線,鶴間,-34722,-56450,35946
江ノ島線,中央林間,-35307,-54513,35294
江ノ島線,東林間,-35754,-53179,34942
江ノ島線,南林間,-34959,-55891,35802
江ノ島線,湘南台,-33324,-66886,42144
江ノ島線,長後,-33422,-65144,40895
江ノ島線,藤沢,-31471,-73322,46193
江ノ島線,鵠沼海岸,-32923,-75296,48641
江ノ島線,本鵠沼,-32549,-74157,47485
江ノ島線,桜ヶ丘,-33368,-60897,37806
江ノ島線,大和,-33745,-58759,36643
江ノ島線,六会日大前,-32943,-68306,42998
江ノ島線,藤沢本町,-32492,-72252,45883
江ノ島線,善行,-32721,-70656,44723
江ノ島線,片瀬江ノ島,-31864,-76569,49143
江ノ島線,高座渋谷,-33469,-62936,39315
小田原線,代々木八幡,-13061,-36633,7239
小田原線,喜多見,-22329,-40300,17180
小田原線,豪徳寺,-16862,-38400,11393
小田原線,下北沢,-15028,-37548,9384
小田原線,南新宿,-12190,-35099,6126
小田原線,千歳船橋,-18907,-39068,13544
小田原線,参宮橋,-12649,-35648,6637
小田原線,祖師ヶ谷大蔵,-20243,-39554,14965
小田原線,梅ヶ丘,-16278,-38147,10758
小田原線,新宿,-12098,-34253,6042
小田原線,世田谷代田,-15549,-37890,9985
小田原線,東北沢,-14511,-37105,8763
小田原線,経堂,-17807,-38680,12377
小田原線,成城学園前,-21214,-39899,15995
小田原線,代々木上原,-13891,-36709,8061
小田原線,町田,-35204,-50528,33134
小田原線,狛江,-23183,-40770,18141
小田原線,読売ランド前,-27656,-42700,23004
小田原線,生田,-26410,-42681,21831
小田原線,和泉多摩川,-23514,-41305,18635
小田原線,百合ヶ丘,-28742,-43330,24241
小田原線,柿生,-30428,-45482,26618
小田原線,玉川学園前,-33530,-48362,30650
小田原線,相模大野,-35860,-51827,34340
小田原線,小田急相模原,-37216,-53668,36444
小田原線,登戸,-23920,-42047,19284
小田原線,相武台前,-38537,-55459,38512
小田原線,向ヶ丘遊園,-24343,-42427,19820
小田原線,鶴川,-31856,-46194,28212
小田原線,新百合ヶ丘,-29523,-43917,25182
小田原線,小田原,-61685,-82290,73169
小田原線,海老名,-40155,-60614,42791
小田原線,愛甲石田,-44423,-64484,48533
小田原線,新松田,-63070,-72489,68364
小田原線,足柄,-61757,-80579,72125
小田原線,座間,-39331,-57494,40297
小田原線,栢山,-62813,-76258,70308
小田原線,厚木,-41345,-61692,44391
小田原線,本厚木,-42576,-62114,45627
小田原線,秦野,-55179,-69716,60289
小田原線,鶴巻温泉,-50520,-68571,55858
小田原線,開成,-63415,-74496,69776
小田原線,伊勢原,-47193,-66875,52188
小田原線,富水,-62588,-77800,71050
小田原線,渋沢,-58954,-69249,63145
小田原線,東海大学前,-51101,-69424,56838
小田原線,螢田,-61979,-79102,71369
多摩線,五月台,-30801,-44298,26511
多摩線,新百合ヶ丘,-29523,-43917,25182
多摩線,唐木田,-38197,-42458,33037
多摩線,小田急多摩センター,-37043,-41534,31705
多摩線,黒川,-32847,-42859,27977
多摩線,栗平,-31895,-43682,27325
多摩線,はるひ野,-33367,-42273,28314
多摩線,小田急永山,-34895,-40990,29491
小湊鐵道線,五井,23257,-53986,35085
小湊鐵道線,上総鶴舞,30136,-68585,49567
小湊鐵道線,里見,28379,-73484,51850
小湊鐵道線,上総久保,29179,-70128,49954
小湊鐵道線,海士有木,26402,-57459,39637
小湊鐵道線,上総山田,26580,-60524,41610
小湊鐵道線,養老渓谷,29665,-81337,58728
小湊鐵道線,馬立,25552,-63893,43016
小湊鐵道線,月崎,27853,-77379,54493
小湊鐵道線,上総村上,24231,-55869,36946
小湊鐵道線,上総牛久,28064,-66499,46630
小湊鐵道線,上総大久保,28434,-79460,56489
小湊鐵道線,飯給,28099,-75340,53070
小湊鐵道線,光風台,25496,-62139,41804
小湊鐵道線,上総中野,33330,-83139,62414
小湊鐵道線,上総三又,26630,-59212,40850
小湊鐵道線,上総川間,28860,-67844,48130
小湊鐵道線,高滝,28805,-71723,50839
西九州線,北佐世保,-944962,-266063,966964
西九州線,小浦,-951967,-261463,972686
西九州線,神田,-948757,-257346,968610
西九州線,真申,-951218,-263275,972381
西九州線,泉福寺,-944123,-264035,965666
西九州線,鷹島口,-939272,-247849,957221
西九州線,山谷,-932431,-262558,953959
西九州線,今福,-938391,-248540,956517
西九州線,久原,-934999,-252750,954164
西九州線,江迎鹿町,-952397,-251860,970911
西九州線,左石,-944571,-263656,966012
西九州線,西有田,-932554,-264710,954595
西九州線,相浦,-950840,-264891,972395
西九州線,伊万里,-929422,-258030,949963
西九州線,中里,-947819,-263415,969111
西九州線,福島口,-936771,-249864,955235
西九州線,野中,-945811,-263219,967114
西九州線,川東,-930637,-258425,951236
西九州線,三代橋,-931285,-267178,953962
西九州線,本山,-948320,-263502,969619
西九州線,松浦,-944422,-248426,962371
西九州線,上相浦,-949563,-264715,971112
西九州線,調川,-942489,-247720,960330
西九州線,佐々,-951315,-259862,971679
西九州線,金武,-931679,-260070,952638
西九州線,大木,-932418,-263412,954151
西九州線,楠久,-933843,-255406,953650
西九州線,西木場,-950778,-246503,968147
西九州線,浦ノ崎,-936586,-250203,955132
西九州線,里,-933081,-256240,953102
西九州線,東山代,-932192,-257079,952433
西九州線,皆瀬,-946422,-262974,967649
西九州線,高岩,-951548,-252970,970332
西九州線,前浜,-941632,-247064,959349
西九州線,波瀬,-935345,-251744,954272
西九州線,いのつき,-948843,-254934,968142
西九州線,すえたちばな,-953529,-250651,971745
西九州線,中佐世保,-944903,-267746,967312
西九州線,清峰高校前,-950287,-258720,970414
西九州線,棚方,-951238,-263827,972531
西九州線,大学,-949943,-265328,971627
西九州線,吉井,-947368,-256909,967157
西九州線,黒川,-932215,-266413,954678
西九州線,佐世保中央,-945094,-267869,967526
西九州線,中田平,-953346,-246242,970597
西九州線,蔵宿,-932585,-265598,954839
西九州線,東田平,-952203,-246136,969458
西九州線,潜竜ヶ滝,-947392,-255282,966808
西九州線,西田平,-955402,-247241,972820
西九州線,山の田,-944623,-265054,966394
西九州線,たびら平戸口,-955953,-245227,972920
西九州線,御厨,-948421,-245585,965646
西九州線,鳴石,-934700,-254399,954252
西九州線,佐世保,-944639,-268731,967293
西九州線,松浦発電所前,-946449,-247896,964231
西九州線,夫婦石,-932205,-261689,953532
西九州線,有田,-929848,-267917,952749
上高地線,三溝,-174621,25342,178934
上高地線,信濃荒井,-169354,27061,174582
上高地線,西松本,-168128,26807,173346
上高地線,渚,-168765,26834,173951
上高地線,大庭,-170098,26841,175201
上高地線,松本,-168064,27256,173447
上高地線,下新,-171778,26672,176716
上高地線,北新・松本大学前,-172607,26077,177289
上高地線,新村,-173352,25740,177874
上高地線,渕東,-179280,23498,182733
上高地線,波田,-177784,24046,181492
上高地線,新島々,-180928,22934,184118
上高地線,下島,-176386,24653,180369
上高地線,森口,-175529,24846,179624
江の島線,西鎌倉,-29913,-75455,47183
江の島線,目白山下,-31081,-76044,48286
江の島線,大船,-27443,-71797,42779
江の島線,湘南深沢,-28583,-73955,45218
江の島線,湘南江の島,-31418,-76286,48669
江の島線,富士見町,-27632,-72585,43557
江の島線,湘南町屋,-28235,-73415,44576
江の島線,片瀬山,-30647,-75686,47756
上信線,上州一ノ宮,-87106,28515,102796
上信線,南蛇井,-91632,26907,105452
上信線,上州富岡,-84592,29314,101329
上信線,西富岡,-85415,29283,101949
上信線,吉井,-76290,28747,94660
上信線,西山名,-71990,30345,92631
上信線,西吉井,-77953,28727,95887
上信線,山名,-71442,31104,92779
上信線,南高崎,-73722,34976,97139
上信線,上州新屋,-79215,28767,96862
上信線,下仁田,-94110,23863,105755
上信線,馬庭,-74014,29324,93379
上信線,神農原,-88934,27369,103551
上信線,根小屋,-73140,32610,95045
上信線,東富岡,-83716,29340,100668
上信線,上州七日市,-86155,29121,102424
上信線,上州福島,-81222,28827,98425
上信線,高崎,-73724,35806,97738
上信線,高崎商科大学前,-72219,31860,93863
上信線,千平,-93021,26016,106069
別所線,中野,-147184,41248,160267
別所線,八木沢,-148765,41039,161562
別所線,神畑,-145032,43135,159290
別所線,下之郷,-145037,41514,158507
別所線,中塩田,-146161,41532,159503
別所線,塩田町,-146725,41284,159880
別所線,城下,-142699,44720,158049
別所線,舞田,-148132,41168,161064
別所線,寺下,-145077,43808,159659
別所線,大学前,-145206,42412,159090
別所線,上田原,-144581,44520,159579
別所線,赤坂上,-144089,44618,159202
別所線,別所温泉,-150020,40485,162415
別所線,三好町,-143338,44643,158563
別所線,上田,-142010,45073,157633
上毛線,新川,-51631,46557,93188
上毛線,丸山下,-45916,46367,90362
上毛線,樋越,-59194,46301,96895
上毛線,赤城,-49905,47367,93070
上毛線,北原,-58178,46089,96165
上毛線,中央前橋,-67996,43640,99886
上毛線,新里,-53479,46604,94146
上毛線,江木,-62777,45407,98174
上毛線,富士山下,-46409,46057,90303
上毛線,粕川,-55817,46425,95193
上毛線,赤坂,-64225,44311,98133
上毛線,片貝,-66172,43956,99016
上毛線,城東,-67472,43668,99584
上毛線,三俣,-66752,43941,99358
上毛線,大胡,-60719,46002,97492
上毛線,心臓血管センター,-63176,45191,98230
上毛線,東新川,-50722,46967,93107
上毛線,西桐生,-44886,46060,89635
上毛線,上泉,-65194,43980,98445
上毛線,膳,-54817,46434,94682
上毛線,新屋,-57104,46089,95586
上毛線,天王宿,-47098,46164,90708
信楽線,信楽,-344901,-118062,348921
信楽線,紫香楽宮跡,-342309,-113842,345415
信楽線,玉桂寺前,-344144,-117198,347981
信楽線,勅旨,-343757,-116275,347387
信楽線,雲井,-342657,-114363,345873
信楽線,貴生川,-336107,-110080,338523
新京成線,高根公団,17739,-29890,24302
新京成線,鎌ヶ谷大仏,16332,-26849,23754
新京成線,新鎌ヶ谷,14945,-24479,23389
新京成線,みのり台,8628,-23367,18586
新京成線,初富,15110,-25285,23198
新京成線,北初富,14146,-24778,22540
新京成線,薬園台,18402,-32254,24602
新京成線,二和向台,17218,-27288,24455
新京成線,高根木戸,18242,-30313,24716
新京成線,元山,12866,-23253,22150
新京成線,くぬぎ山,12867,-24140,21705
新京成線,松戸新田,8044,-23222,18219
新京成線,八柱,9419,-23133,19357
新京成線,前原,17572,-33193,23698
新京成線,三咲,17654,-27809,24719
新京成線,新津田沼,17233,-34356,23311
新京成線,五香,11970,-22482,21813
新京成線,滝不動,17452,-29049,24205
新京成線,常盤平,10493,-21833,21000
新京成線,北習志野,18894,-30897,25262
新京成線,習志野,18951,-31557,25227
新京成線,京成津田沼,17334,-35081,23411
新京成線,松戸,6101,-23923,16284
新京成線,上本郷,7457,-23364,17676
真岡線,七井,23383,54597,94066
真岡線,折本,12374,37802,74849
真岡線,下館二高前,12458,35438,72581
真岡線,北山,20988,50580,89507
真岡線,西田井,19299,50319,88760
真岡線,久下田,12408,41726,78665
真岡線,北真岡,16196,49840,87460
真岡線,ひぐち,12298,39781,76750
真岡線,市塙,24789,59741,99392
真岡線,多田羅,22974,57279,96493
真岡線,笹原田,27884,59289,99971
真岡線,真岡,15177,48736,86136
真岡線,寺内,13164,45600,82608
真岡線,天矢場,28895,58777,99839
真岡線,茂木,31170,58951,100820
真岡線,益子,22872,51385,90856
真岡線,下館,13008,33752,71098
海岸線,ハーバーランド,-426708,-136773,432832
海岸線,中央市場前,-427015,-138104,433445
海岸線,三宮・花時計前,-425039,-135323,430869
海岸線,旧居留地・大丸前,-425562,-135556,431433
海岸線,みなと元町,-426176,-135933,432117
海岸線,御崎公園,-428047,-139310,434737
海岸線,新長田,-429870,-139031,436439
海岸線,和田岬,-427040,-138999,433685
海岸線,苅藻,-428841,-139385,435526
海岸線,駒ヶ林,-429507,-139520,436205
山手線,県庁前,-426144,-135364,431953
山手線,上沢,-428545,-137197,434718
山手線,湊川公園,-427798,-136641,433860
山手線,大倉山,-427029,-136021,432967
山手線,三宮,-425355,-135076,431119
山手線,長田,-429258,-137732,435536
山手線,新神戸,-425001,-133891,430501
山手線,新長田,-429828,-138827,436350
西神延伸線,総合運動公園,-436160,-135932,441830
西神延伸線,西神南,-440205,-133764,445282
西神延伸線,名谷,-434424,-136280,440220
西神延伸線,学園都市,-437798,-135880,443413
西神延伸線,西神中央,-441291,-131421,445826
西神延伸線,伊川谷,-439239,-135099,444639
西神線,板宿,-430861,-138578,437294
西神線,妙法寺,-432979,-136823,438941
西神線,新長田,-429828,-138827,436350
西神線,名谷,-434424,-136280,440220
摩耶ケーブル線,虹,-423356,-131482,428349
摩耶ケーブル線,摩耶ケーブル,-423057,-132266,428236
六甲アイランド線,アイランドセンター,-418327,-135927,424489
六甲アイランド線,アイランド北口,-418360,-135504,424421
六甲アイランド線,魚崎,-418264,-133202,423787
六甲アイランド線,南魚崎,-418392,-133963,424088
六甲アイランド線,マリンパーク,-418278,-136476,424573
六甲アイランド線,住吉,-418819,-132535,424172
粟生線,鈴蘭台,-429469,-131574,434327
粟生線,小野,-448228,-117375,449809
粟生線,緑が丘,-440258,-126439,443761
粟生線,栄,-437494,-127677,441317
粟生線,広野ゴルフ場前,-440468,-125888,443853
粟生線,藍那,-431959,-130484,436515
粟生線,恵比須,-442579,-122701,445279
粟生線,三木上の丸,-443462,-122413,446088
粟生線,木幡,-436169,-128513,440199
粟生線,木津,-434622,-129057,438804
粟生線,鈴蘭台西口,-429923,-131231,434693
粟生線,樫山,-446924,-119961,449011
粟生線,市場,-447383,-119512,449377
粟生線,大村,-444999,-121372,447392
粟生線,葉多,-449499,-116534,450905
粟生線,志染,-441835,-124437,444896
粟生線,三木,-444102,-122402,446714
粟生線,西鈴蘭台,-430451,-131286,435220
粟生線,押部谷,-439070,-127453,442811
公園都市線,横山,-421882,-114856,423455
公園都市線,フラワータウン,-423459,-113831,424812
公園都市線,南ウッディタウン,-424534,-111981,425529
公園都市線,ウッディタウン中央,-425031,-111076,425854
三田線,岡場,-421944,-121001,424722
三田線,道場南口,-421704,-117188,423728
三田線,神鉄道場,-421378,-116011,423181
三田線,横山,-421882,-114856,423455
三田線,三田,-420914,-113638,422275
三田線,田尾寺,-421534,-119483,424015
三田線,三田本町,-420981,-114371,422479
三田線,二郎,-421394,-118014,423586
三田線,有馬口,-422210,-123804,425560
三田線,五社,-422585,-122713,425700
神戸高速線,新開地,-427594,-136894,433722
神戸高速線,湊川,-427842,-136587,433891
有馬線,有馬口,-422210,-123804,425560
有馬線,大池,-424313,-125428,427958
有馬線,湊川,-427842,-136587,433891
有馬線,神鉄六甲,-423625,-124988,427193
有馬線,箕谷,-428391,-127922,432475
有馬線,有馬温泉,-419937,-123577,423290
有馬線,菊水山,-429429,-134175,434876
有馬線,長田,-429350,-136254,435278
有馬線,花山,-425441,-126644,429319
有馬線,谷上,-426944,-127460,430963
有馬線,鵯越,-429931,-134979,435548
有馬線,鈴蘭台,-429469,-131574,434327
有馬線,丸山,-429840,-135755,435640
有馬線,山の街,-428678,-129101,433011
